clone_id,treatment,outer_fold,y,pred_W0,pred_W1,pred_W2,pred_W3,pred_W4
L189320,CoCl2,0,1.0986122886681098,1.1370030390709425,0.9023080997815007,1.2481135962526364,1.133527578231166,0.8767131020805081
L189320,Doxorubicin,0,0.6931471805599453,1.0906169960232415,0.931592910253114,1.2481135962526364,1.0960734022717282,0.8671698506266917
L189345,Acid,1,3.8501476017100584,1.4447324299693032,1.7870855884004924,1.3610079954146261,1.5349043029426366,1.8586389948593327
L189345,CoCl2,1,1.0986122886681098,1.1088793216866093,1.3972393023091818,1.3610079954146261,1.2256604418221526,1.4702878324997934
L189345,Dabrafenib,1,1.9459101490553132,1.3466064801566926,1.719988896361973,1.3610079954146261,1.3981811651141927,1.6926696279298263
L189345,Doxorubicin,1,1.3862943611198906,1.0695168105300787,1.4270907776606183,1.3610079954146261,1.186731066544256,1.4659824079500101
L189345,Trametinib,1,1.791759469228055,1.4489731040578087,1.8306863721740259,1.3610079954146261,1.4935898861207957,1.7940638671532425
L189778,Dabrafenib,2,0.6931471805599453,1.272899240139292,1.0105356918907733,1.0745743508797985,1.1016023482050246,1.0405798054019444
L189778,Trametinib,2,0.6931471805599453,1.3613179452904967,1.1117292685943543,1.0745743508797985,1.1872878674406282,1.1344386797067152
L190678,Acid,0,1.6094379124341003,1.4276384785961345,1.383335736562369,1.3233804802502795,1.4716194655849497,1.300066024843156
L190863,Dabrafenib,1,1.6094379124341003,1.3466064801566926,1.26415612922121,1.275506442481516,1.3087890258861026,1.2986825437927276
L190863,Trametinib,1,0.6931471805599453,1.4489731040578087,1.374853605033263,1.275506442481516,1.4041977468927056,1.4000767830161438
L191293,Acid,2,0.6931471805599453,1.4245281818738489,1.6577819902968949,1.3017412896025737,1.4606716450959498,1.6166801194832698
L191293,Doxorubicin,2,1.0986122886681098,1.1003288977324217,1.3196215195503322,1.3017412896025737,1.1764348183274151,1.2655258956609283
L191539,Acid,3,2.0794415416798357,1.4294052202142031,1.5052061322737087,1.2020235909202908,1.3729240258744908,1.4837128556163828
L191539,Cisplatin,3,1.0986122886681098,0.9434888376032666,1.0048993816146197,1.2020235909202908,0.8961248070292122,0.9765625778133754
L191539,CoCl2,3,0.6931471805599453,1.1229493612824308,1.1385058356122981,1.2020235909202908,1.1035372289487275,1.1056705412335335
L191539,Doxorubicin,3,2.3978952727983707,1.059425212089834,1.1621855435629729,1.2020235909202908,1.032739383239014,1.1164917858906915
L192225,Acid,0,3.091042453358316,1.4276384785961345,1.4534988378905378,1.3872082759548108,1.5268807605422223,1.4075352874736513
L192225,CoCl2,0,1.3862943611198906,1.1370030390709425,1.0631122310127261,1.3872082759548108,1.2551776048907515,1.0563354911621003
L192342,Acid,4,1.0986122886681098,1.4591012200707234,1.4354130042465354,1.24636389552174,1.4217205462640627,1.5834882816665738
L192342,Cisplatin,4,0.6931471805599453,0.9536217875497237,0.9071100811815559,1.24636389552174,0.9226298971165985,1.0408114860141486
L192342,CoCl2,4,1.3862943611198906,1.1105827756120363,1.0279498684994133,1.24636389552174,1.095493376369314,1.1680743915223113
L192342,Doxorubicin,4,2.1972245773362196,1.104008862881897,1.1021401995511677,1.24636389552174,1.09708090211786,1.2273869754710183
L192342,Trametinib,4,0.6931471805599453,1.39400845125062,1.4154511934471863,1.24636389552174,1.3323567608588118,1.4390304467969095
L19237,Acid,0,0.6931471805599453,1.4276384785961345,1.3313169416658324,1.3794266287563601,1.517788156310397,1.2185844124566323
L192380,Acid,4,0.6931471805599453,1.4591012200707234,1.2938162601552212,1.2326522380618108,1.4218624031487872,1.2450154735113659
L192531,Acid,1,1.9459101490553132,1.4447324299693032,1.7714206333536666,1.2871132449090121,1.4633923926799322,1.7605234233218707
L192531,Cisplatin,1,0.6931471805599453,0.9853221182635075,1.255225138053835,1.2871132449090121,0.992706869136061,1.233038551914602
L192531,CoCl2,1,1.791759469228055,1.1088793216866093,1.381574347262356,1.2871132449090121,1.1541485315594482,1.3721722609623315
L192615,Acid,2,1.791759469228055,1.4245281818738489,1.4333256506090597,1.3361890785312058,1.4974574643248157,1.396747224115619
L192615,Doxorubicin,2,2.0794415416798357,1.1003288977324217,1.095165179862497,1.3361890785312058,1.2132206375562813,1.0455930002932772
L192716,Doxorubicin,2,0.6931471805599453,1.1003288977324217,0.8078338942579616,0.9693999161436223,0.8856760784164293,0.7552132233215615
L192964,Acid,0,1.3862943611198906,1.4276384785961345,1.2561941806754127,1.1904577780794894,1.3458295868977244,1.1913464975502939
L192964,CoCl2,0,1.0986122886681098,1.1370030390709425,0.865807573797601,1.1904577780794894,1.0741264312462535,0.8401467012387429
L193060,Acid,0,0.6931471805599453,1.4276384785961345,1.423577835372334,1.2252494103030018,1.3672436484910286,1.4395649907874712
L193060,CoCl2,0,0.6931471805599453,1.1370030390709425,1.0331912284945224,1.2252494103030018,1.0955404928395578,1.0883651944759203
L193060,Doxorubicin,0,0.6931471805599453,1.0906169960232415,1.0624760389661358,1.2252494103030018,1.05808631688012,1.078821943022104
L193176,Cisplatin,1,0.6931471805599453,0.9853221182635075,0.7727704549574336,1.206716403500429,0.9194155683876459,0.6409246624880075
L193296,Acid,2,1.0986122886681098,1.4245281818738489,1.274896025074978,1.3978325771045426,1.5518344133357238,1.2405596313729383
L193373,Acid,2,1.0986122886681098,1.4245281818738489,1.4480169884161356,1.3282207400018768,1.4907614649011431,1.445965915468671
L193808,Acid,0,1.0986122886681098,1.4276384785961345,1.1375271662912814,1.3170187497729076,1.4754514732026098,1.093066622330248
L194064,Acid,1,2.5649493574615367,1.4447324299693032,1.288965950257265,1.2937386878487056,1.470115094159069,1.2691794371893208
L194064,Dabrafenib,1,0.6931471805599453,1.3466064801566926,1.2218692582187456,1.2937386878487056,1.3333919563306251,1.1032100702598142
L194069,Acid,2,0.6931471805599453,1.4245281818738489,1.3181740964827648,1.175956974708498,1.369480963530271,1.3866242378986042
L194420,Cisplatin,1,0.6931471805599453,0.9853221182635075,0.6264701148322847,1.2094472011155328,0.9230130272160417,0.5469398331205919
L19489,Acid,0,2.995732273553991,1.4276384785961345,2.0494124625248547,1.3485521480718339,1.500702594296075,2.0156997772862617
L19489,CoCl2,0,1.3862943611198906,1.1370030390709425,1.659025855647043,1.3485521480718339,1.228999438644604,1.6644999809747107
L19489,Doxorubicin,0,1.3862943611198906,1.0906169960232415,1.6883106661186562,1.3485521480718339,1.1915452626851661,1.6549567295208945
L195450,Acid,0,0.6931471805599453,1.4276384785961345,1.3664709616457045,1.3982989912132746,1.5461210918481754,1.3113639176108993
L195483,Acid,2,2.5649493574615367,1.4245281818738489,1.62143394850951,1.3769008154420983,1.5334947478203285,1.71815494969377
L195483,Cisplatin,2,1.3862943611198906,0.9540993104414771,1.0859921510496031,1.3769008154420983,1.0661342190026089,1.1860540147761935
L195483,Dabrafenib,2,2.0794415416798357,1.272899240139292,1.484891156787632,1.3769008154420983,1.3888083241822509,1.52573642586241
L195483,Trametinib,2,1.3862943611198906,1.3613179452904967,1.5860847334912127,1.3769008154420983,1.4744938434178547,1.6195953001671808
L196307,Acid,3,0.6931471805599453,1.4294052202142031,1.1387022448511785,1.0348539730590522,1.227788485331414,1.1464701984842287
L196405,Acid,1,1.0986122886681098,1.4447324299693032,1.5771699556005359,1.21843850015918,1.391650960070046,1.5517644106237087
