clone_id,treatment,n_naive_cells,naive_pooled_fraction,n_post_cells,post_fraction,post_rank,post_rank_fraction,post_tie_size,detected_post,outcome_observation_status,treatment_sample_available,treatment_total_assigned_cells,naive_source_samples,outer_group,outer_fold
L101260,Doxorubicin,4,0.00061643,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive2|Naive3,L101260,4
L101260,Trametinib,4,0.00061643,2,0.00024719,124,0.08850821,37,True,observed_nonzero,True,8091,Naive2|Naive3,L101260,4
L102089,Acid,1,0.00015411,3,0.00041402,318,0.22698073,62,True,observed_nonzero,True,7246,Naive3,L102089,0
L102089,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L102089,0
L102089,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L102089,0
L102089,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L102089,0
L102089,Doxorubicin,1,0.00015411,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive3,L102089,0
L102089,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L102089,0
L102444,Acid,6,0.00092464,3,0.00041402,318,0.22698073,62,True,observed_nonzero,True,7246,Naive2|Naive3,L102444,2
L102444,Cisplatin,6,0.00092464,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L102444,2
L102444,CoCl2,6,0.00092464,3,0.00058434,80,0.05710207,30,True,observed_nonzero,True,5134,Naive2|Naive3,L102444,2
L102444,Dabrafenib,6,0.00092464,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L102444,2
L102444,Doxorubicin,6,0.00092464,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2|Naive3,L102444,2
L102444,Trametinib,6,0.00092464,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L102444,2
L102484,Acid,1,0.00015411,8,0.00110406,173,0.12348323,19,True,observed_nonzero,True,7246,Naive3,L102484,2
L102484,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L102484,2
L102484,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L102484,2
L102484,Dabrafenib,1,0.00015411,5,0.00081116,91,0.0649536,9,True,observed_nonzero,True,6164,Naive3,L102484,2
L102484,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L102484,2
L102484,Trametinib,1,0.00015411,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive3,L102484,2
L10299,Acid,15,0.0023116,17,0.00234612,91,0.0649536,2,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L10299,3
L10299,Cisplatin,15,0.0023116,4,0.00058694,23,0.01641685,14,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L10299,3
L10299,CoCl2,15,0.0023116,2,0.00038956,110,0.07851535,69,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L10299,3
L10299,Dabrafenib,15,0.0023116,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L10299,3
L10299,Doxorubicin,15,0.0023116,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L10299,3
L10299,Trametinib,15,0.0023116,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L10299,3
L103055,Acid,5,0.00077053,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1|Naive2,L103055,1
L103055,Cisplatin,5,0.00077053,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2,L103055,1
L103055,CoCl2,5,0.00077053,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2,L103055,1
L103055,Dabrafenib,5,0.00077053,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2,L103055,1
L103055,Doxorubicin,5,0.00077053,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2,L103055,1
L103055,Trametinib,5,0.00077053,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2,L103055,1
L103561,Acid,3,0.00046232,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1|Naive3,L103561,1
L103561,Cisplatin,3,0.00046232,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive3,L103561,1
L103561,CoCl2,3,0.00046232,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive3,L103561,1
L103561,Dabrafenib,3,0.00046232,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive1|Naive3,L103561,1
L103561,Doxorubicin,3,0.00046232,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive3,L103561,1
L103561,Trametinib,3,0.00046232,7,0.00086516,67,0.04782298,9,True,observed_nonzero,True,8091,Naive1|Naive3,L103561,1
L103874,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L103874,1
L103874,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L103874,1
L103874,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L103874,1
L103874,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L103874,1
L103874,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L103874,1
L103874,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L103874,1
L104099,Acid,17,0.00261982,14,0.0019321,103,0.07351892,12,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L104099,4
L104099,Cisplatin,17,0.00261982,3,0.00044021,37,0.02640971,23,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L104099,4
L104099,CoCl2,17,0.00261982,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L104099,4
L104099,Dabrafenib,17,0.00261982,7,0.00113563,72,0.05139186,8,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L104099,4
L104099,Doxorubicin,17,0.00261982,23,0.00812147,7,0.00499643,1,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L104099,4
L104099,Trametinib,17,0.00261982,4,0.00049438,91,0.0649536,9,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L104099,4
L10419,Acid,6,0.00092464,7,0.00096605,192,0.13704497,24,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L10419,2
L10419,Cisplatin,6,0.00092464,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L10419,2
L10419,CoCl2,6,0.00092464,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L10419,2
L10419,Dabrafenib,6,0.00092464,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L10419,2
L10419,Doxorubicin,6,0.00092464,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L10419,2
L10419,Trametinib,6,0.00092464,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L10419,2
L10467,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L10467,2
L10467,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L10467,2
L10467,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L10467,2
L10467,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L10467,2
L10467,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L10467,2
L10467,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L10467,2
L104690,Acid,6,0.00092464,4,0.00055203,267,0.19057816,51,True,observed_nonzero,True,7246,Naive2|Naive3,L104690,4
L104690,Cisplatin,6,0.00092464,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L104690,4
L104690,CoCl2,6,0.00092464,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L104690,4
L104690,Dabrafenib,6,0.00092464,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L104690,4
L104690,Doxorubicin,6,0.00092464,2,0.00070621,135,0.09635974,83,True,observed_nonzero,True,2832,Naive2|Naive3,L104690,4
L104690,Trametinib,6,0.00092464,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L104690,4
L104947,Acid,6,0.00092464,3,0.00041402,318,0.22698073,62,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L104947,4
L104947,Cisplatin,6,0.00092464,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L104947,4
L104947,CoCl2,6,0.00092464,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L104947,4
L104947,Dabrafenib,6,0.00092464,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L104947,4
L104947,Doxorubicin,6,0.00092464,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2|Naive3,L104947,4
L104947,Trametinib,6,0.00092464,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L104947,4
L105502,Acid,1,0.00015411,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive2,L105502,1
L105502,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L105502,1
L105502,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L105502,1
L105502,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L105502,1
L105502,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L105502,1
L105502,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L105502,1
L10551,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L10551,2
L10551,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L10551,2
L10551,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L10551,2
L10551,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L10551,2
L10551,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L10551,2
L10551,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L10551,2
L105784,Acid,3,0.00046232,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1|Naive3,L105784,1
L105784,Cisplatin,3,0.00046232,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive3,L105784,1
L105784,CoCl2,3,0.00046232,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive3,L105784,1
L105784,Dabrafenib,3,0.00046232,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive3,L105784,1
L105784,Doxorubicin,3,0.00046232,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive3,L105784,1
L105784,Trametinib,3,0.00046232,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive3,L105784,1
L105849,Acid,1,0.00015411,2,0.00027601,380,0.27123483,107,True,observed_nonzero,True,7246,Naive1,L105849,3
L105849,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L105849,3
L105849,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L105849,3
L105849,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L105849,3
L105849,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L105849,3
L105849,Trametinib,1,0.00015411,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive1,L105849,3
L106015,Acid,4,0.00061643,11,0.00151808,136,0.09707352,13,True,observed_nonzero,True,7246,Naive3,L106015,2
L106015,Cisplatin,4,0.00061643,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L106015,2
L106015,CoCl2,4,0.00061643,5,0.0009739,47,0.03354747,16,True,observed_nonzero,True,5134,Naive3,L106015,2
L106015,Dabrafenib,4,0.00061643,2,0.00032446,135,0.09635974,47,True,observed_nonzero,True,6164,Naive3,L106015,2
L106015,Doxorubicin,4,0.00061643,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive3,L106015,2
L106015,Trametinib,4,0.00061643,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L106015,2
L106119,Acid,2,0.00030821,9,0.00124206,156,0.11134904,17,True,observed_nonzero,True,7246,Naive1|Naive3,L106119,1
L106119,Cisplatin,2,0.00030821,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive1|Naive3,L106119,1
L106119,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive3,L106119,1
L106119,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive3,L106119,1
L106119,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive3,L106119,1
L106119,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive3,L106119,1
L106449,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L106449,2
L106449,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L106449,2
L106449,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L106449,2
L106449,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L106449,2
L106449,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L106449,2
L106449,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L106449,2
L106663,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L106663,3
L106663,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L106663,3
L106663,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L106663,3
L106663,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L106663,3
L106663,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L106663,3
L106663,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L106663,3
L10693,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1,L10693,4
L10693,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L10693,4
L10693,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L10693,4
L10693,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L10693,4
L10693,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L10693,4
L10693,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L10693,4
L106934,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L106934,3
L106934,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L106934,3
L106934,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L106934,3
L106934,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L106934,3
L106934,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L106934,3
L106934,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L106934,3
L106945,Acid,5,0.00077053,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive1|Naive3,L106945,4
L106945,Cisplatin,5,0.00077053,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive3,L106945,4
L106945,CoCl2,5,0.00077053,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive3,L106945,4
L106945,Dabrafenib,5,0.00077053,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive3,L106945,4
L106945,Doxorubicin,5,0.00077053,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive3,L106945,4
L106945,Trametinib,5,0.00077053,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive3,L106945,4
L107042,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L107042,3
L107042,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L107042,3
L107042,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L107042,3
L107042,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L107042,3
L107042,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L107042,3
L107042,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L107042,3
L10717,Acid,7,0.00107875,8,0.00110406,173,0.12348323,19,True,observed_nonzero,True,7246,Naive2|Naive3,L10717,0
L10717,Cisplatin,7,0.00107875,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive2|Naive3,L10717,0
L10717,CoCl2,7,0.00107875,7,0.00136346,30,0.02141328,6,True,observed_nonzero,True,5134,Naive2|Naive3,L10717,0
L10717,Dabrafenib,7,0.00107875,10,0.00162232,56,0.03997145,6,True,observed_nonzero,True,6164,Naive2|Naive3,L10717,0
L10717,Doxorubicin,7,0.00107875,4,0.00141243,70,0.04996431,26,True,observed_nonzero,True,2832,Naive2|Naive3,L10717,0
L10717,Trametinib,7,0.00107875,16,0.00197751,33,0.0235546,4,True,observed_nonzero,True,8091,Naive2|Naive3,L10717,0
L107403,Acid,3,0.00046232,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L107403,0
L107403,Cisplatin,3,0.00046232,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L107403,0
L107403,CoCl2,3,0.00046232,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L107403,0
L107403,Dabrafenib,3,0.00046232,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L107403,0
L107403,Doxorubicin,3,0.00046232,8,0.00282486,32,0.02284083,9,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L107403,0
L107403,Trametinib,3,0.00046232,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L107403,0
L107467,Acid,17,0.00261982,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L107467,4
L107467,Cisplatin,17,0.00261982,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L107467,4
L107467,CoCl2,17,0.00261982,3,0.00058434,80,0.05710207,30,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L107467,4
L107467,Dabrafenib,17,0.00261982,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L107467,4
L107467,Doxorubicin,17,0.00261982,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L107467,4
L107467,Trametinib,17,0.00261982,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L107467,4
L107482,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L107482,1
L107482,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L107482,1
L107482,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L107482,1
L107482,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L107482,1
L107482,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L107482,1
L107482,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L107482,1
L107483,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1|Naive2,L107483,0
L107483,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2,L107483,0
L107483,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2,L107483,0
L107483,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2,L107483,0
L107483,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2,L107483,0
L107483,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2,L107483,0
L107578,Acid,4,0.00061643,4,0.00055203,267,0.19057816,51,True,observed_nonzero,True,7246,Naive1|Naive2,L107578,2
L107578,Cisplatin,4,0.00061643,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2,L107578,2
L107578,CoCl2,4,0.00061643,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2,L107578,2
L107578,Dabrafenib,4,0.00061643,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2,L107578,2
L107578,Doxorubicin,4,0.00061643,2,0.00070621,135,0.09635974,83,True,observed_nonzero,True,2832,Naive1|Naive2,L107578,2
L107578,Trametinib,4,0.00061643,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2,L107578,2
L108005,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L108005,2
L108005,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L108005,2
L108005,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L108005,2
L108005,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L108005,2
L108005,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L108005,2
L108005,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L108005,2
L108076,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L108076,1
L108076,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L108076,1
L108076,CoCl2,1,0.00015411,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive2,L108076,1
L108076,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L108076,1
L108076,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L108076,1
L108076,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L108076,1
L108181,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L108181,1
L108181,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L108181,1
L108181,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L108181,1
L108181,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L108181,1
L108181,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L108181,1
L108181,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L108181,1
L108266,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L108266,0
L108266,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L108266,0
L108266,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L108266,0
L108266,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L108266,0
L108266,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L108266,0
L108266,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L108266,0
L109007,Acid,2,0.00030821,4,0.00055203,267,0.19057816,51,True,observed_nonzero,True,7246,Naive2,L109007,1
L109007,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L109007,1
L109007,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L109007,1
L109007,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L109007,1
L109007,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L109007,1
L109007,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L109007,1
L109019,Acid,9,0.00138696,10,0.00138007,149,0.10635261,7,True,observed_nonzero,True,7246,Naive2|Naive3,L109019,3
L109019,Cisplatin,9,0.00138696,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive2|Naive3,L109019,3
L109019,CoCl2,9,0.00138696,2,0.00038956,110,0.07851535,69,True,observed_nonzero,True,5134,Naive2|Naive3,L109019,3
L109019,Dabrafenib,9,0.00138696,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L109019,3
L109019,Doxorubicin,9,0.00138696,9,0.00317797,27,0.01927195,5,True,observed_nonzero,True,2832,Naive2|Naive3,L109019,3
L109019,Trametinib,9,0.00138696,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L109019,3
L109108,Acid,1,0.00015411,2,0.00027601,380,0.27123483,107,True,observed_nonzero,True,7246,Naive2,L109108,1
