clone_id,treatment,outer_fold,y,pred_W1,pred_W4,pred_W5,detected_post,ranking_eligible
L107578,Cisplatin,2,0,0.2446640650384607,0.1766453611578868,0.1487801441076485,False,True
L107578,CoCl2,2,0,0.278468156045157,0.2038779015921989,0.1238882762404321,False,True
L107578,Dabrafenib,2,0,0.2784681560451572,0.2038779015921989,0.158980364480112,False,True
L107578,Doxorubicin,2,1,0.3560946802016933,0.2696115886104642,0.312195125631974,True,True
L107578,Trametinib,2,0,0.2334318632040079,0.1677924658854755,0.1402580531598215,False,True
L108005,Acid,2,0,0.2807695161874157,0.3448050338980458,0.2689056178431173,False,False
L108005,Cisplatin,2,0,0.0773739631839097,0.1002718374967782,0.0741734789019293,False,False
L108005,CoCl2,2,0,0.0908442457636326,0.1174092242836623,0.1427986155338765,False,False
L108005,Dabrafenib,2,0,0.0908442457636327,0.1174092242836623,0.1238504454891347,False,False
L108005,Doxorubicin,2,0,0.1252471706812583,0.1608983576767902,0.1631448718832117,False,False
L108005,Trametinib,2,0,0.0730787807484661,0.0948058053700891,0.106557196225097,False,False
L108076,Acid,1,0,0.2846492613888907,0.2588263752049118,0.2566715238167835,False,True
L108076,Cisplatin,1,0,0.0757290196169657,0.0623892648606346,0.0605364915521724,False,True
L108076,CoCl2,1,1,0.09909531796825,0.0826639099362039,0.1344930186192723,True,True
L108076,Dabrafenib,1,0,0.0969560750019377,0.0807896717940086,0.0526882396088522,False,True
L108076,Doxorubicin,1,0,0.1410322674669205,0.120209045905402,0.160133295983279,False,True
L108076,Trametinib,1,0,0.0771757232365809,0.0636275149764107,0.038983191856061,False,True
L108181,Acid,1,0,0.2838807297763159,0.2904158580345298,0.1719263515142607,False,False
L108181,Cisplatin,1,0,0.0754650511914505,0.072343936529749,0.0719122901386861,False,False
L108181,CoCl2,1,0,0.0987586044275129,0.0955239727035001,0.068661753217271,False,False
L108181,Dabrafenib,1,0,0.0966258507238606,0.0933878418741894,0.0996772765391049,False,False
L108181,Doxorubicin,1,0,0.1405752922599338,0.1380311431743425,0.1522591765436459,False,False
L108181,Trametinib,1,0,0.0769071316414241,0.0737642151773558,0.1004446475519736,False,False
L108266,Acid,0,0,0.2846693786920213,0.3369317703220956,0.2397985640011606,False,False
L108266,Cisplatin,0,0,0.06962987611271,0.0842309009789073,0.0851713081587161,False,False
L108266,CoCl2,0,0,0.0932067590000554,0.1127640513809937,0.0893761710739178,False,False
L108266,Dabrafenib,0,0,0.102824000340023,0.1243876531479651,0.136575699497642,False,False
L108266,Doxorubicin,0,0,0.1298040178991264,0.1571161572119993,0.1743935201292031,False,False
L108266,Trametinib,0,0,0.0791097509577917,0.0956852236693056,0.1458326679143979,False,False
L109007,Acid,1,1,0.4172781131200817,0.3376895978030225,0.3087917506745724,True,True
L109007,Cisplatin,1,0,0.1285001353508123,0.0885498352899363,0.1284995741524522,False,True
L109007,CoCl2,1,0,0.1652380879475498,0.1162716376620182,0.063783018349824,False,True
L109007,Dabrafenib,1,0,0.1619276169125846,0.1137298818259847,0.0860017649875386,False,True
L109007,Doxorubicin,1,0,0.2280799886407108,0.1663136457155894,0.1595028526949917,False,True
L109007,Trametinib,1,0,0.13081228206688,0.0902573175255378,0.0692168476088085,False,True
L109019,Acid,3,1,0.7633639453877292,0.7164745848704205,0.7311408555040386,True,True
L109019,Cisplatin,3,1,0.4001980919547618,0.327191012912659,0.374650839559805,True,True
L109019,CoCl2,3,1,0.451516995208515,0.376427609223129,0.5184901882858414,True,True
L109019,Dabrafenib,3,0,0.4515169952085158,0.3764276092231289,0.2509378690577345,False,True
L109019,Doxorubicin,3,1,0.5624528074643066,0.4893464972950848,0.5114792509711734,True,True
